device_id;sent_time;received_time;msg_type;lat;lon;mode;collar_status;fence_status;end_date
229107;02/10/2024 19:43:02;02/10/2024 20:01:14;poll_msg;38.3843114;-2.6895469;teach;sleep;normal;02/10/2024 20:07:07
229107;02/10/2024 20:07:07;02/10/2024 20:16:13;poll_msg;38.384352;-2.6894387;teach;sleep;normal;02/10/2024 20:25:22
229107;02/10/2024 20:25:22;02/10/2024 20:31:13;poll_msg;38.3843568;-2.6895155;teach;sleep;normal;02/10/2024 20:25:22
229107;02/10/2024 20:25:22;02/10/2024 20:46:14;poll_msg;38.3843568;-2.6895155;teach;sleep;normal;02/10/2024 21:00:42
229107;02/10/2024 21:00:42;02/10/2024 21:01:14;poll_msg;38.3843766;-2.689501;teach;sleep;normal;02/10/2024 21:00:42
229107;02/10/2024 21:00:42;02/10/2024 21:16:13;poll_msg;38.3843766;-2.689501;teach;sleep;normal;02/10/2024 21:00:42
229107;02/10/2024 21:00:42;02/10/2024 21:31:13;poll_msg;38.3843766;-2.689501;teach;sleep;normal;02/10/2024 21:00:42
229107;02/10/2024 21:00:42;02/10/2024 21:46:13;poll_msg;38.3843766;-2.689501;teach;sleep;normal;02/10/2024 21:58:13
229107;02/10/2024 21:58:13;02/10/2024 22:01:13;poll_msg;38.3843324;-2.6894875;teach;sleep;normal;02/10/2024 21:58:13
229107;02/10/2024 21:58:13;02/10/2024 22:16:13;poll_msg;38.3843324;-2.6894875;teach;sleep;normal;02/10/2024 22:31:11
229107;02/10/2024 22:31:11;02/10/2024 22:31:11;poll_msg;38.38427;-2.6894494;teach;normal;normal;02/10/2024 22:34:32
229107;02/10/2024 22:34:32;02/10/2024 22:46:14;poll_msg;38.3843107;-2.6894727;teach;sleep;normal;02/10/2024 22:54:07
